id,sentence,subject_entity,object_entity,label
885,"해왕성의 대류권의 상층부는 −221.4 °C (51.7 K)의 저온이고, 기압이 1 bar (100 kPa) 정도 되는 깊이에서는 온도가 −201.15 °C (72.0 K)이다. 하지만 가스층 깊이 들어갈수록 온도는 일정하게 증가한다.","{'text': '−221.4 °C (51.7 K)', 'start_idx': '15', 'end_idx': '32', 'entity_type': 'MET'}","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",met:feature_of
669,토성의 고리는 아주 작은 알갱이크기에서부터 기차만한 크기의 얼음들로 이루어져 있다.,"{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '얼음', 'start_idx': '33', 'end_idx': '34', 'entity_type': 'ELM'}",clo:composed_of
396,"해왕성의 열권은 약 750K이라는 이례적인 고온을 나타내는데, 그 이유는 아직 완전히 밝혀지지 않았다.","{'text': '750K', 'start_idx': '11', 'end_idx': '14', 'entity_type': 'MET'}","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",met:feature_of
952,"해왕성 상층부의 구름들은 메탄이 응축하기에 적당한 온도를 나타내는 1 바 이하의 압력에서 형성되며, 1 바 ~ 5 바(100 ~ 500 kPa) 정도 압력에서는 암모니아와 황화 수소의 구름이 형성되는 것으로 추측된다.","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '암모니아', 'start_idx': '90', 'end_idx': '93', 'entity_type': 'ELM'}",clo:composed_of
288,목성은 크기가 지구보다 훨씬 크지만 밀도는 상당히 낮다.,"{'text': '지구', 'start_idx': 8, 'end_idx': 9, 'entity_type': 'CLO'}","{'text': '목성', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}",no_relation
183,1840년대에 발견되고부터 1930년대까지 해왕성은 태양계 최외곽 행성이었다.,"{'text': '1840년대', 'start_idx': '0', 'end_idx': '5', 'entity_type': 'DAT'}","{'text': '해왕성', 'start_idx': '24', 'end_idx': '26', 'entity_type': 'CLO'}",dat:date_of_discovery
106,"그리스의 신을 의미하는 제우스(""Zeus"")는 ""zenographic""(목성의-)과 같이 목성과 연관된 용어를 만드는 데 쓰이는 ""zeno-""의 어원이다.","{'text': '제우스', 'start_idx': '13', 'end_idx': '15', 'entity_type': 'PER'}","{'text': '목성', 'start_idx': '40', 'end_idx': '41', 'entity_type': 'CLO'}",per:origin_of
974,"천왕성과 마찬가지로 해왕성도 대기중의 메테인이 붉은 빛을 흡수, 푸른 빛을 띠게 만든다.","{'text': '해왕성', 'start_idx': '11', 'end_idx': '13', 'entity_type': 'CLO'}","{'text': '메테인', 'start_idx': '21', 'end_idx': '23', 'entity_type': 'ELM'}",clo:composed_of
692,"블랙홀의 괴이한 성질들을 생각해 보면, 이런 기이한 천체가 과연 실존하는 것인지, 그저 아인슈타인 방정식의 해를 이끌어내는 과정에서 도출된 비정상적 결과물에 지나지 않는 것이 아닌지 의문을 가질 법도 하다.","{'text': '블랙홀', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}","{'text': '아인슈타인 방정식의 해', 'start_idx': 49, 'end_idx': 60, 'entity_type': 'CON'}",no_relation
111,원시지구가 충돌로 인한 가열 때문에 조금씩 녹기 시작하자 그 때까지 뒤섞여 있던 철과 규소가 중력에 의해서 서로 분리되기 시작한 것이다.,"{'text': '원시지구', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'CLO'}","{'text': '철', 'start_idx': '45', 'end_idx': '45', 'entity_type': 'ELM'}",clo:composed_of
272,1974년 호킹이 양자장론에 따르면 블랙홀은 그 표면중력에 비례하는 온도의 흑체와 같은 복사를 내보낸다는 것을 예측함으로써 블랙홀의 열역학적 설명은 완성되었다.,"{'text': '호킹', 'start_idx': '6', 'end_idx': '7', 'entity_type': 'PER'}","{'text': '양자장론', 'start_idx': '10', 'end_idx': '13', 'entity_type': 'CON'}",per:propose
336,해왕성의 큰 사중극자 모멘트는 행성의 중심으로부터의 오프셋과 필드의 발전기의 기하학적 제약의 결과일 수 있다.,"{'text': '행성', 'start_idx': '17', 'end_idx': '18', 'entity_type': 'CLO'}","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",clo:contains
400,"가스, 먼지, 별, 암흑물질 등이 서로의 중력을 통해 묶여 우리은하를 구성하고 있으며, 이들은 공통 질량중심을 축으로 회전하고 있다.","{'text': '우리은하', 'start_idx': '33', 'end_idx': '36', 'entity_type': 'CLO'}","{'text': '가스', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'ELM'}",clo:composed_of
891,그 이후로 끈 이론 뿐 아니라 루프 양자중력 등의 다른 양자중력 이론에서도 서로 다른 블랙홀들에 대하여 유사한 결과들이 보고되고 있다.,"{'text': '블랙홀', 'start_idx': 48, 'end_idx': 50, 'entity_type': 'CLO'}","{'text': '끈 이론', 'start_idx': 6, 'end_idx': 9, 'entity_type': 'CON'}",no_relation
179,화성과 목성 사이에 있는 원반 모양의 소행성대의 천체 무리는 대부분 지구형 행성과 비슷한 성분을 지니고 있다.,"{'text': '천체 무리', 'start_idx': '27', 'end_idx': '31', 'entity_type': 'CLO'}","{'text': '소행성대', 'start_idx': '21', 'end_idx': '24', 'entity_type': 'CLO'}",clo:exists_in
62,질량이 너무 커서 빛조차 탈출할 수 없는 존재에 대한 개념은 존 미첼이 1783년 왕립학회의 헨리 캐번디시에게 쓴 서한에서 처음 발견된다.,"{'text': '존 미첼', 'start_idx': '34', 'end_idx': '37', 'entity_type': 'PER'}","{'text': '질량이 너무 커서 빛조차 탈출할 수 없는 존재', 'start_idx': '0', 'end_idx': '24', 'entity_type': 'CON'}",per:propose
465,다음 수성과 금성의 엄폐 현상은 2133년 12월 3일에 일어날 것이다.,"{'text': '수성', 'start_idx': 3, 'end_idx': 4, 'entity_type': 'CLO'}","{'text': '금성', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'CLO'}",no_relation
55,몇몇 천문학자는 명왕성-카론을 이중행성으로 보기도 한다.,"{'text': '카론', 'start_idx': '13', 'end_idx': '14', 'entity_type': 'CLO'}","{'text': '명왕성', 'start_idx': '9', 'end_idx': '11', 'entity_type': 'CLO'}",no_relation
376,"해왕성의 맨틀은 질량이 10 ~ 15 지구질량이며 물과 암모니아, 메테인이 풍부하다.","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '물', 'start_idx': '28', 'end_idx': '28', 'entity_type': 'ELM'}",clo:composed_of
703,태양으로부터 지구에 도착한 햇빛 에너지는 식물의 광합성을 일으켜 거의 모든 지구상 생명체의 생존을 가능하게 하며 지구의 날씨 및 기후를 만든다.,"{'text': '지구', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'CLO'}","{'text': '태양', 'start_idx': 0, 'end_idx': 1, 'entity_type': 'CLO'}",no_relation
966,"화성의 겉보기 등급은 1.6 ~ 3.0등급이며 태양, 달, 금성, 목성 다음으로 하늘에서 가장 밝은 태양계의 천체이다.","{'text': '1.6 ~ 3.0등급', 'start_idx': '12', 'end_idx': '22', 'entity_type': 'MET'}","{'text': '화성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
829,명왕성은 2015년 뉴 허라이즌스 호가 탐사하기 전까지는 대기권 때문에 정확한 행성체 크기를 알아내기가 어려웠다.,"{'text': '2015년', 'start_idx': 5, 'end_idx': 9, 'entity_type': 'DAT'}","{'text': '명왕성', 'start_idx': 0, 'end_idx': 2, 'entity_type': 'CLO'}",no_relation
17,때때로 대륙들이 모두 뭉쳐 형성한 하나의 큰 대륙을 초대륙이라고 한다.,"{'text': '대륙', 'start_idx': 4, 'end_idx': 5, 'entity_type': 'PER'}","{'text': '초대륙', 'start_idx': 29, 'end_idx': 31, 'entity_type': 'PER'}",no_relation
381,"이런 미행성 암석 천체는 종국적으로 수성과 함께 금성, 지구, 화성과 같은 지구형 행성이 되었다.","{'text': '미행성 암석 천체', 'start_idx': '3', 'end_idx': '11', 'entity_type': 'CLO'}","{'text': '지구형 행성', 'start_idx': '42', 'end_idx': '47', 'entity_type': 'CLO'}",clo:turn_into
70,이후 1967년에 존 아치볼드 휠러가 강의에서 ‘블랙홀’이라는 말을 사용하여 일부에서는 휠러가 이 말을 고안했다고 보기도 한다.,"{'text': '존 아치볼드 휠러', 'start_idx': 10, 'end_idx': 18, 'entity_type': 'PER'}","{'text': '블랙홀', 'start_idx': 27, 'end_idx': 29, 'entity_type': 'CON'}",no_relation
551,부피가 증가한 항성은 헬륨을 다 태울 때까지 잠시 동안 적색 거성 단계에 머무른다.,"{'text': '항성', 'start_idx': '8', 'end_idx': '9', 'entity_type': 'CLO'}","{'text': '헬륨', 'start_idx': '12', 'end_idx': '13', 'entity_type': 'ELM'}",clo:composed_of
233,"태양 핵은 초당 물질 4백만 톤을 에너지로 바꾸고 있으며, 중성미자와 태양 복사 에너지를 생산한다.","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '중성미자', 'start_idx': '33', 'end_idx': '36', 'entity_type': 'ELM'}",clo:composed_of
725,"태양은 태양계의 중심에서 태양계 천체를 중력적으로 지배하며, 인류가 그 표면을 관찰할 수 있을 정도로 가까이 놓여 있는 유일한 항성이다.","{'text': '태양', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}","{'text': '태양계', 'start_idx': '4', 'end_idx': '6', 'entity_type': 'CLO'}",clo:exists_in
401,"1997년, 목성에서 핵의 존재가 여러 중력측량을 통해 주장되었는데, 그 질량은 지구의 질량의 12~45 배 또는 목성의 총질량의 대략 4~14 %이다.","{'text': '1997년', 'start_idx': 0, 'end_idx': 4, 'entity_type': 'DAT'}","{'text': '목성', 'start_idx': 7, 'end_idx': 8, 'entity_type': 'CLO'}",no_relation
747,"따라서 근사적으로는 달의 운동은 2체 문제이며, 달의 궤도는 타원이 된다.","{'text': '달', 'start_idx': 11, 'end_idx': 11, 'entity_type': 'CLO'}","{'text': '2체 문제', 'start_idx': 18, 'end_idx': 22, 'entity_type': 'CON'}",no_relation
12,"지구는 45억 6700만 년 전 형성되었으며, 용암 활동이 활발했던 지구와 행성 테이아의 격렬한 충돌로 생성되었을 달을 위성으로 둔다.","{'text': '달', 'start_idx': '64', 'end_idx': '64', 'entity_type': 'CLO'}","{'text': '지구', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",clo:revolves
694,"목성의 구름층은 약 50 km의 두께를 가지며, 두껍고 낮은 층과 얇고 깔끔한 영역, 최소한 두 개의 구름층으로 이루어져 있다.","{'text': '50 km', 'start_idx': '11', 'end_idx': '15', 'entity_type': 'MET'}","{'text': '목성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
760,"고대 중국에서는 목성을 세성(歲星, ""Sui-xing"")으로 표기하였다.","{'text': '목성', 'start_idx': '9', 'end_idx': '10', 'entity_type': 'CLO'}","{'text': '세성(歲星, ""Sui-xing"")', 'start_idx': '13', 'end_idx': '30', 'entity_type': 'CLO'}",clo:alias_of
772,토성은 태양과 약 14억 km 떨어져 대기층의 평균 온도는 목성보다 낮은 -145°C 정도이다.,"{'text': '-145°C', 'start_idx': '41', 'end_idx': '46', 'entity_type': 'MET'}","{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
258,바다가 산소로 포화되는 데에는 10억 년에서 20억 년이 걸렸던 것으로 추정하고 있다. 그 뒤 계속되는 광합성은 산소를 대기 중으로 방출시켰으며 성층권에 오존층을 형성하게 된다.,"{'text': '10억 년에서 20억 년', 'start_idx': 17, 'end_idx': 29, 'entity_type': 'DAT'}","{'text': '오존층', 'start_idx': 86, 'end_idx': 88, 'entity_type': 'CON'}",no_relation
665,토성에 대한 연구는 1610년 갈릴레이에 의해 본격적으로 시작되었으며 그는 처음에 토성의 고리를 보고 이것을 '토성의 귀 또는 손잡이'라고 부르기도 했다.,"{'text': '1610년', 'start_idx': '11', 'end_idx': '15', 'entity_type': 'DAT'}","{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",no_relation
411,달이 지구 주위를 돌고 있는 것은 달과 지구 사이의 만유인력 때문이다.,"{'text': '달', 'start_idx': '0', 'end_idx': '0', 'entity_type': 'CLO'}","{'text': '지구', 'start_idx': '3', 'end_idx': '4', 'entity_type': 'CLO'}",clo:revolves
19,2016년 7월에 목성에 도달할 것으로 예정된 주노의 임무로 핵에 관한 더 나은 모형을 위해 이러한 변수들의 값은 정밀하게 제한될 것이다.,"{'text': '2016년 7월', 'start_idx': 0, 'end_idx': 7, 'entity_type': 'DAT'}","{'text': '목성', 'start_idx': 10, 'end_idx': 11, 'entity_type': 'CLO'}",no_relation
901,"허블 분류에서는 SB로 표시하며, 일반 나선은하와 마찬가지로 SBa처럼 나선팔의 감긴 정도에 따라 a, b, c를 뒤에 붙인다. 이러한 막대구조는 밀도파나 은하간 상호작용 때문에 발생하는 일시적인 구조라고 생각된다.","{'text': '은하', 'start_idx': '87', 'end_idx': '88', 'entity_type': 'CLO'}","{'text': '나선은하', 'start_idx': '22', 'end_idx': '25', 'entity_type': 'CLO'}",clo:contains
103,내행성에는 네 개의 암석 행성과 소행성대가 포함된다.,"{'text': '내행성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}","{'text': '암석 행성', 'start_idx': '11', 'end_idx': '15', 'entity_type': 'CLO'}",clo:contains
57,구상성단에서 발견되는 중간질량 블랙홀의 형성에 대해서도 유사한 과정이 추측된다.,"{'text': '블랙홀', 'start_idx': '17', 'end_idx': '19', 'entity_type': 'CLO'}","{'text': '구상성단', 'start_idx': '0', 'end_idx': '3', 'entity_type': 'CLO'}",clo:exists_in
220,우리 은하에 속해 있는 모든 별 중에서 태양은 제법 무겁고 밝은 별이다.,"{'text': '태양', 'start_idx': '22', 'end_idx': '23', 'entity_type': 'CLO'}","{'text': '우리 은하', 'start_idx': '0', 'end_idx': '4', 'entity_type': 'CLO'}",clo:exists_in
440,해왕성의 자기 적도에서 자기장의 쌍극자 성분은 약 14 마이크로테슬라(0.14G)이다.,"{'text': '0.14G', 'start_idx': '39', 'end_idx': '43', 'entity_type': 'MET'}","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",met:feature_of
494,토성의 질량은 지구의 약 95.1배이며 지름은 9배인 12만 km 가량으로서 크기와 질량에서 목성 다음으로 태양계에서 큰 행성이다. 하지만 토성의 부피는 지구의 760배나 돼 토성의 밀도는 태양계 내의 모든 천체뿐만 아니라 물보다도 작다.,"{'text': '12만 km', 'start_idx': '30', 'end_idx': '35', 'entity_type': 'MET'}","{'text': '토성', 'start_idx': '0', 'end_idx': '1', 'entity_type': 'CLO'}",met:feature_of
374,"해왕성의 바람은 초속 600미터에 육박하는 속도로 몰아치는데, 이는 음속의 두 배에 가까운 빠르기이다.","{'text': '초속 600미터', 'start_idx': '9', 'end_idx': '16', 'entity_type': 'MET'}","{'text': '해왕성', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",met:feature_of
791,"갈릴레이 위성으로 알려져 있는 가장 큰 네 위성, 이오, 유로파, 가니메데, 칼리스토는 지구에서 맑은 밤하늘에 쌍안경으로도 볼 수 있다.","{'text': '갈릴레이 위성', 'start_idx': '0', 'end_idx': '6', 'entity_type': 'CLO'}","{'text': '이오', 'start_idx': '28', 'end_idx': '29', 'entity_type': 'CLO'}",clo:contains
266,태양권 내에서 가장 거대한 구조물은 태양의 회전 자기장으로 인해 행성간 매질에 생성되는 나선형의 태양권 전류편이다.,"{'text': '태양', 'start_idx': '20', 'end_idx': '21', 'entity_type': 'CLO'}","{'text': '태양권', 'start_idx': '0', 'end_idx': '2', 'entity_type': 'CLO'}",clo:exists_in
377,"일반적으로 흑점군의 자기장은 동·서로 나란한 쌍극을 보이는데, 태양의 북반구에서 동쪽 흑점이 플러스, 서쪽이 마이너스인 시기에는, 남반구에 나타나는 흑점군에서는 이 반대가 되어 있다.","{'text': '태양', 'start_idx': 35, 'end_idx': 36, 'entity_type': 'CLO'}","{'text': '흑점군', 'start_idx': 6, 'end_idx': 8, 'entity_type': 'CON'}",no_relation
268,"프라운호퍼는 1814–15년에 태양의 스펙트럼에서 약 600여개의 어두운 띠를 발견하였는데, 이는 1859년에 키르히호프에 의해 각기 다른 원소들 때문에 생긴다는 것이 밝혀졌다.","{'text': '1814–15년', 'start_idx': 7, 'end_idx': 14, 'entity_type': 'DAT'}","{'text': '태양', 'start_idx': 17, 'end_idx': 18, 'entity_type': 'CLO'}",no_relation
284,"1989년, 보이저 2호의 해왕성 접근 통과 때 해왕성의 남반구에서 목성의 대적점에 필적하는 대암반이 발견된 것이 그 예들 중 하나이다.","{'text': '해왕성', 'start_idx': '15', 'end_idx': '17', 'entity_type': 'CLO'}","{'text': '대암반', 'start_idx': '52', 'end_idx': '54', 'entity_type': 'ELM'}",no_relation
671,"이오가 이 토러스 속을 움직이면서 알펜파를 일으키는데, 이 때문에 이온화된 물질이 목성의 극지역으로 이송된다.","{'text': '이온화된 물질', 'start_idx': 37, 'end_idx': 43, 'entity_type': 'PER'}","{'text': '목성', 'start_idx': 46, 'end_idx': 47, 'entity_type': 'PER'}",no_relation
